relative_id,timestamp,WAS_IMU9_Acc_X,WAS_IMU9_Acc_Y,WAS_IMU9_Acc_Z,WAS_IMU9_Gyro_X,WAS_IMU9_Gyro_Y,WAS_IMU9_Gyro_Z,WAS_IMU9_Magn_X,WAS_IMU9_Magn_Y,WAS_IMU9_Magn_Z,RC_IMU9_Acc_X,RC_IMU9_Acc_Y,RC_IMU9_Acc_Z,RC_IMU9_Gyro_X,RC_IMU9_Gyro_Y,RC_IMU9_Gyro_Z,RC_IMU9_Magn_X,RC_IMU9_Magn_Y,RC_IMU9_Magn_Z,LT_IMU9_Acc_X,LT_IMU9_Acc_Y,LT_IMU9_Acc_Z,LT_IMU9_Gyro_X,LT_IMU9_Gyro_Y,LT_IMU9_Gyro_Z,LT_IMU9_Magn_X,LT_IMU9_Magn_Y,LT_IMU9_Magn_Z,LC_IMU9_Acc_X,LC_IMU9_Acc_Y,LC_IMU9_Acc_Z,LC_IMU9_Gyro_X,LC_IMU9_Gyro_Y,LC_IMU9_Gyro_Z,LC_IMU9_Magn_X,LC_IMU9_Magn_Y,LC_IMU9_Magn_Z,RT_IMU9_Acc_X,RT_IMU9_Acc_Y,RT_IMU9_Acc_Z,RT_IMU9_Gyro_X,RT_IMU9_Gyro_Y,RT_IMU9_Gyro_Z,RT_IMU9_Magn_X,RT_IMU9_Magn_Y,RT_IMU9_Magn_Z
8096,1720540480.8187969,9.873138427734377,0.6556568145751953,0.067001424729824,4.409999847412109,-2.1700000762939453,3.920000076293945,117.94791412353516,-7.284020900726318,51.750038146972656,9.77263641357422,-1.3424214124679563,-0.7226582169532776,4.829999923706055,-2.0999999046325684,-1.0499999523162842,69.03031921386719,14.684380531311035,80.64471435546875,9.760672569274902,-0.2416837215423584,-0.9763064980506896,-0.3499999940395355,-1.1200000047683716,-2.450000047683716,20.93581199645996,-122.96501922607422,49.83737182617188,9.58359718322754,0.5575475692749023,-0.9930568337440492,2.870000123977661,-2.380000114440918,-2.309999942779541,85.43644714355469,-24.49802017211914,136.39236450195312,9.547703742980955,-0.9404128789901732,-1.0480937957763672,1.8899999856948853,0.4900000095367431,-1.399999976158142,55.839134216308594,-51.71950912475586,-190.94271850585935
8097,1720540480.8187728,9.863567352294922,0.4714028835296631,-0.1483602970838546,4.130000114440918,0.0700000002980232,3.009999990463257,115.0644073486328,-4.987181186676025,47.83074569702149,9.698456764221191,-1.4357448816299438,-0.6891575455665588,5.740000247955322,-2.5199999809265137,-1.3300000429153442,66.75908660888672,14.513276100158691,78.3866195678711,9.83485221862793,-0.0119645409286022,-0.8781972527503967,-0.699999988079071,-1.680000066757202,-2.450000047683716,19.089866638183597,-120.28409576416016,48.36236953735352,9.588382720947266,0.6245490312576294,-0.95477032661438,2.870000123977661,-3.0799999237060547,-2.0299999713897705,83.7193374633789,-24.229248046875,134.48890686035156,9.609918594360352,-0.8183745741844177,-1.2347406148910522,1.75,-0.7699999809265137,-1.8200000524520876,53.433475494384766,-50.51999282836914,-191.41490173339844
8098,1720540480.8188689,9.830066680908203,0.3206496834754944,-0.0909305065870285,1.3300000429153442,0.8400000333786011,1.9600000381469729,117.160888671875,-6.094222545623779,51.40547561645508,9.672134399414062,-1.4692455530166626,-0.7370156645774841,6.300000190734863,-2.940000057220459,-1.680000066757202,66.92056274414062,16.348194122314453,78.99118041992188,9.813316345214844,0.2967205941677093,-1.0145930051803589,-0.9800000190734864,-2.1700000762939453,-2.0299999713897705,22.44182014465332,-123.19945526123048,51.6081428527832,9.56684684753418,0.6963362693786621,-1.0624512434005735,2.940000057220459,-3.7799999713897705,-1.4700000286102295,82.47328186035156,-22.4189567565918,135.09852600097656,9.607525825500488,-0.5551546812057495,-1.4357448816299438,-0.1400000005960464,-1.5399999618530271,-2.1700000762939453,53.03437805175781,-50.72623443603516,-192.14971923828125
8099,1720540480.818915,9.952104568481444,0.260826975107193,0.1890397369861602,-5.740000247955322,0.1400000005960464,0.699999988079071,115.92810821533205,-4.840701580047607,50.09389877319336,9.693670272827148,-1.4429235458374023,-0.7561589479446411,6.090000152587891,-3.220000028610229,-1.8899999856948853,69.82632446289062,13.21669101715088,80.09883117675781,9.751100540161133,0.4067943692207336,-1.115095138549805,-1.9600000381469729,-1.8200000524520876,-1.3300000429153442,20.43439483642578,-122.35344696044922,49.52857971191406,9.545310020446776,0.7178724408149719,-1.0528795719146729,2.0999999046325684,-4.480000019073486,-0.9100000262260436,84.62499237060547,-24.353721618652344,136.84393310546875,9.595561027526855,-0.363722026348114,-1.56256902217865,-2.5199999809265137,-1.0499999523162842,-2.0299999713897705,56.27076721191406,-51.78620910644531,-190.39669799804688
8100,1720540480.8188918,9.940139770507812,0.3015064299106598,0.4211518168449402,-13.369999885559082,-0.9100000262260436,-0.5600000023841858,117.2100830078125,-8.243352890014648,49.76251220703125,9.710420608520508,-1.2562767267227173,-0.8734114766120911,4.829999923706055,-3.0799999237060547,-2.0299999713897705,67.64032745361328,13.824100494384766,77.69780731201172,9.806137084960938,0.2488624453544616,-1.2921704053878784,-2.450000047683716,-0.8400000333786011,-0.4200000166893005,19.133464813232425,-123.47476196289062,48.07685089111328,9.552489280700684,0.6843717098236084,-1.012200117111206,0.2100000083446502,-5.25,-0.2800000011920929,87.23355102539062,-28.789140701293945,135.61965942382812,9.674527168273926,-0.3374000489711761,-1.6295703649520874,-4.199999809265137,0.3499999940395355,-1.4700000286102295,55.546295166015625,-49.26310348510742,-189.24365234375
8101,1720540480.818939,9.760672569274902,0.2871489822864532,0.5336185097694397,-16.170000076293945,-2.5899999141693115,-1.4700000286102295,117.59637451171876,-6.719674110412598,49.7496452331543,9.777422904968262,-1.1629533767700195,-0.8686256408691406,2.799999952316284,-2.940000057220459,-1.8200000524520876,66.21866607666016,13.796502113342283,77.28187561035156,9.820494651794434,0.102895051240921,-1.366350531578064,-4.130000114440918,0.0,0.0700000002980232,18.531042098999023,-120.72496032714844,47.86740493774414,9.559667587280272,0.6939433217048645,-1.1868823766708374,-1.2599999904632568,-5.53000020980835,0.2800000011920929,87.38561248779297,-26.956207275390625,135.9435577392578,9.719992637634276,-0.521653950214386,-1.56256902217865,-5.599999904632568,2.309999942779541,-0.8400000333786011,54.87475204467773,-53.96788787841797,-193.15724182128903
8102,1720540480.818986,9.703242301940918,0.1196454018354415,0.521653950214386,-14.630000114440918,-4.059999942779541,-2.1700000762939453,117.7239990234375,-5.932238578796387,50.86967849731445,9.822887420654297,-1.1844894886016846,-0.8614469170570374,1.4700000286102295,-2.6600000858306885,-1.3300000429153442,66.4593505859375,15.088526725769045,77.92985534667969,9.806137084960938,-0.0382865294814109,-1.3926725387573242,-6.369999885559082,0.6299999952316284,-0.0700000002980232,20.655353546142575,-122.1059341430664,51.11302185058594,9.569239616394045,0.6245490312576294,-1.1653462648391724,-2.309999942779541,-5.670000076293945,0.9100000262260436,83.24442291259766,-25.21201705932617,134.1776885986328,9.66256332397461,-0.7346227765083313,-1.404637098312378,-6.090000152587891,3.849999904632568,-0.699999988079071,55.053321838378906,-53.72929382324219,-192.8357696533203
8103,1720540480.819058,9.585989952087402,-0.0382865294814109,0.5671192407608032,-10.5,-4.130000114440918,-2.380000114440918,116.32205963134766,-4.915329456329346,49.51729202270508,9.813316345214844,-1.1892752647399902,-0.8423036336898804,0.6299999952316284,-2.450000047683716,-0.8400000333786011,67.91102600097656,16.722360610961914,80.03217315673828,9.779815673828123,-0.2584340870380401,-1.4788172245025637,-6.860000133514404,1.1200000047683716,-0.4900000095367431,19.2684383392334,-120.04550170898438,48.683837890625,9.64581298828125,0.5623334050178528,-1.177310824394226,-2.380000114440918,-5.389999866485596,1.190000057220459,85.3662338256836,-24.233015060424805,135.45851135253906,,,,,,,,,
8104,1720540480.819011,9.578810691833496,-0.1268241256475448,0.6412993669509888,-5.740000247955322,-4.829999923706055,-1.8200000524520876,117.6383285522461,-6.990624904632568,49.84151840209961,9.767850875854492,-1.2945632934570312,-0.8231604099273682,0.5600000023841858,-2.380000114440918,-0.6299999952316284,65.82646179199219,15.471418380737305,78.7029037475586,9.617097854614258,-0.4522596299648285,-1.5697476863861084,-5.110000133514404,1.0499999523162842,-0.8400000333786011,20.125244140625,-121.78018188476562,48.79115676879883,9.585989952087402,0.4761887192726135,-1.2347406148910522,-1.6100000143051147,-5.25,1.2599999904632568,84.98979949951172,-25.474838256835938,136.92312622070312,9.621883392333984,-0.9069121479988098,-1.3783150911331177,-5.320000171661377,4.480000019073486,-0.699999988079071,56.6629753112793,-53.46112060546875,-191.81771850585935
8105,1720540480.819034,9.708027839660645,-0.2919347882270813,0.6652284264564514,-1.2599999904632568,-5.53000020980835,-1.0499999523162842,116.823486328125,-5.526902675628662,49.826080322265625,9.798958778381348,-1.356778860092163,-0.8279461860656738,0.9100000262260436,-2.240000009536743,-0.6299999952316284,64.34871673583984,15.711796760559082,77.77410888671875,9.569239616394045,-0.5551546812057495,-1.6415349245071411,-2.1700000762939453,0.3499999940395355,-1.0499999523162842,22.320226669311523,-122.6654815673828,50.30175018310547,9.585989952087402,0.3804723918437958,-1.2825987339019775,-0.699999988079071,-4.619999885559082,1.0499999523162842,86.1365966796875,-23.546615600585938,137.2572479248047,9.4950590133667,-0.9595561623573304,-1.416601538658142,-3.990000009536743,4.340000152587891,-0.8400000333786011,53.63298034667969,-52.43647766113281,-193.5783843994141
