relative_id,timestamp,CHS_IMU9_Acc_X,CHS_IMU9_Acc_Y,CHS_IMU9_Acc_Z,CHS_IMU9_Gyro_X,CHS_IMU9_Gyro_Y,CHS_IMU9_Gyro_Z,CHS_IMU9_Magn_X,CHS_IMU9_Magn_Y,CHS_IMU9_Magn_Z,RF_IMU9_Acc_X,RF_IMU9_Acc_Y,RF_IMU9_Acc_Z,RF_IMU9_Gyro_X,RF_IMU9_Gyro_Y,RF_IMU9_Gyro_Z,RF_IMU9_Magn_X,RF_IMU9_Magn_Y,RF_IMU9_Magn_Z,LF_IMU9_Acc_X,LF_IMU9_Acc_Y,LF_IMU9_Acc_Z,LF_IMU9_Gyro_X,LF_IMU9_Gyro_Y,LF_IMU9_Gyro_Z,LF_IMU9_Magn_X,LF_IMU9_Magn_Y,LF_IMU9_Magn_Z,RU_IMU9_Acc_X,RU_IMU9_Acc_Y,RU_IMU9_Acc_Z,RU_IMU9_Gyro_X,RU_IMU9_Gyro_Y,RU_IMU9_Gyro_Z,RU_IMU9_Magn_X,RU_IMU9_Magn_Y,RU_IMU9_Magn_Z,LU_IMU9_Acc_X,LU_IMU9_Acc_Y,LU_IMU9_Acc_Z,LU_IMU9_Gyro_X,LU_IMU9_Gyro_Y,LU_IMU9_Gyro_Z,LU_IMU9_Magn_X,LU_IMU9_Magn_Y,LU_IMU9_Magn_Z
8011,1720540480.5908518,,,,,,,,,,9.155266761779783,-3.3835721015930176,-1.5099250078201294,-0.6299999952316284,-1.8200000524520876,-1.6100000143051147,55.650001525878906,22.350000381469727,-19.5,9.325162887573242,3.141888380050659,-0.5551546812057495,-0.8400000333786011,-0.4200000166893005,0.8400000333786011,60.65791702270508,-132.90150451660156,113.83741760253906,9.856388092041016,0.6604426503181458,-0.540797233581543,-1.4700000286102295,0.0,1.1200000047683716,158.08021545410156,-81.87798309326172,-169.21690368652344,9.830066680908203,-0.0693943351507186,1.6750357151031494,-2.0999999046325684,-2.0299999713897705,1.4700000286102295,122.99717712402344,-209.53338623046875,112.73265838623048
8012,1720540480.5907168,9.308412551879885,-3.1993181705474854,1.4883887767791748,3.220000028610229,0.0,-0.4200000166893005,167.0919952392578,-227.7225646972656,169.91343688964844,9.138516426086426,-3.4122869968414307,-1.5697476863861084,-0.7699999809265137,-1.680000066757202,-1.680000066757202,56.70000076293945,23.55000114440918,-19.350000381469727,9.284482955932615,3.137102603912353,-0.5384043455123901,-1.2599999904632568,-0.6299999952316284,0.8400000333786011,62.86442184448242,-135.94386291503906,112.5823974609375,9.882710456848145,0.6221560835838318,-0.5288326740264893,-1.399999976158142,0.3499999940395355,1.3300000429153442,160.60572814941406,-85.21174621582031,-168.28274536132812,9.84203052520752,-0.1220383122563362,1.6941789388656616,-2.799999952316284,-2.0299999713897705,1.3300000429153442,123.2408218383789,-209.84066772460935,112.6765594482422
8013,1720540480.5908258,9.32277011871338,-3.180174827575684,1.5099250078201294,2.799999952316284,-0.0700000002980232,-0.4200000166893005,167.3913116455078,-228.57769775390625,169.1990966796875,9.121766090393066,-3.4601449966430664,-1.5362470149993896,-0.2100000083446502,-1.680000066757202,-1.8899999856948853,57.60000228881836,21.600000381469727,-22.05000114440918,9.308412551879885,3.1323165893554688,-0.4977248907089233,-1.4700000286102295,-0.699999988079071,0.9800000190734864,62.21148300170898,-132.3653564453125,114.34261322021484,9.815709114074709,0.5838695764541626,-0.5240468978881836,-0.9800000190734864,0.3499999940395355,1.3300000429153442,157.3466796875,-83.11619567871094,-172.23521423339844,9.853995323181152,-0.1483602970838546,1.6917860507965088,-3.220000028610229,-2.0999999046325684,1.190000057220459,124.0329818725586,-210.7495880126953,114.3325424194336
8014,1720540480.5906148,9.308412551879885,-3.218461275100708,1.5027462244033811,2.799999952316284,-0.2800000011920929,-0.4200000166893005,164.40029907226562,-226.22471618652344,168.234375,9.023656845092772,-3.441001892089844,-1.485995888710022,0.9100000262260436,-1.8200000524520876,-1.9600000381469729,55.20000076293945,21.75,-19.950000762939453,9.29644775390625,3.146674156188965,-0.5384043455123901,-2.0999999046325684,-0.7699999809265137,1.1200000047683716,59.98823928833008,-131.4860076904297,111.9900360107422,9.796566009521484,0.5312256217002869,-0.509689450263977,0.1400000005960464,0.4200000166893005,1.2599999904632568,158.59654235839844,-85.9660415649414,-171.2067108154297,9.84203052520752,-0.1866468340158462,1.6319633722305298,-2.940000057220459,-2.0299999713897705,1.1200000047683716,123.427490234375,-210.9205017089844,113.60537719726562
8015,1720540480.6162558,9.282090187072754,-3.1658174991607666,1.4812101125717163,3.0799999237060547,-0.699999988079071,-0.4900000095367431,163.59475708007812,-229.2790069580078,167.27780151367188,,,,,,,,,,9.351485252380373,3.1083877086639404,-0.5240468978881836,-2.7300000190734863,-0.9100000262260436,1.2599999904632568,64.36878204345703,-133.25857543945312,114.7305679321289,9.870745658874512,0.5575475692749023,-0.466617077589035,1.1200000047683716,0.5600000023841858,1.2599999904632568,158.84707641601562,-84.39215087890625,-169.1069793701172,9.865960121154783,-0.1890397369861602,1.7228938341140747,-2.5899999141693115,-2.1700000762939453,1.190000057220459,123.427490234375,-210.9205017089844,113.60537719726562
8016,1720540480.5907998,9.27969741821289,-3.261533737182617,1.5960696935653689,2.240000009536743,-0.8400000333786011,-0.0700000002980232,165.31451416015625,-226.90695190429688,168.5278778076172,9.06194305419922,-3.426644325256348,-1.531461238861084,1.75,-2.0299999713897705,-2.0999999046325684,54.60000228881836,23.100000381469727,-20.400001525878903,9.32277011871338,3.1083877086639404,-0.5240468978881836,-2.940000057220459,-0.9100000262260436,1.3300000429153442,60.56272506713867,-138.4818878173828,111.30680084228516,9.942533493041992,0.5072965025901794,-0.3900440335273742,1.9600000381469729,1.3300000429153442,1.2599999904632568,157.31753540039062,-84.16268920898438,-171.57940673828125,9.820494651794434,-0.2033971846103668,1.7085363864898682,-2.450000047683716,-2.0999999046325684,1.3300000429153442,124.02324676513672,-206.51145935058597,114.10259246826172
8017,1720540480.590902,9.310805320739746,-3.1993181705474854,1.3089207410812378,2.870000123977661,-2.1700000762939453,-0.1400000005960464,164.51971435546875,-228.6388397216797,167.5252685546875,9.133729934692385,-3.510396242141724,-1.541032791137695,2.6600000858306885,-2.1700000762939453,-2.380000114440918,55.95000076293945,22.05000114440918,-19.5,9.337127685546877,3.058136463165283,-0.569512128829956,-2.870000123977661,-0.8400000333786011,1.3300000429153442,61.334083557128906,-132.2349395751953,112.82955932617188,9.997570037841797,0.5240468978881836,-0.3038993179798126,7.630000114440918,3.5,0.0,157.6010284423828,-82.58187103271484,-168.4973602294922,9.851602554321287,-0.1411815732717514,1.6678569316864014,-2.5199999809265137,-1.8899999856948853,1.190000057220459,123.5080108642578,-210.1429748535156,113.32211303710938
8018,1720540480.590746,9.174409866333008,-3.2926416397094727,1.404637098312378,3.150000095367432,-2.0999999046325684,-0.0700000002980232,162.81202697753906,-228.3680877685547,165.9024658203125,9.13133716583252,-3.589362144470215,-1.5673547983169556,3.7100000381469727,-2.450000047683716,-2.1700000762939453,57.00000381469727,21.150001525878903,-20.25,9.351485252380373,3.062922477722168,-0.466617077589035,-2.450000047683716,-0.9100000262260436,1.190000057220459,59.638450622558594,-129.32138061523438,110.83405303955078,10.588618278503418,0.3852581977844238,0.3565433025360107,18.34000015258789,8.609999656677246,-2.240000009536743,163.79678344726562,-84.68135070800781,-167.088623046875,9.815709114074709,-0.2010042816400528,1.6678569316864014,-2.7300000190734863,-1.8899999856948853,1.190000057220459,124.00647735595705,-209.1552581787109,114.33497619628906
8019,1720540480.616387,9.38259220123291,-3.407501220703125,1.438137769699097,-2.940000057220459,-0.699999988079071,0.5600000023841858,164.87860107421875,-226.56137084960935,169.0126190185547,9.105015754699709,-3.98419189453125,-1.4883887767791748,5.110000133514404,-4.340000152587891,-1.75,56.85000228881836,21.900001525878903,-18.75,9.356270790100098,3.022243022918701,-0.4881532490253448,-2.380000114440918,-0.699999988079071,1.0499999523162842,62.44352722167969,-134.55477905273438,111.99034118652344,10.81594467163086,-0.8040171265602112,1.074415683746338,34.720001220703125,16.729999542236328,-6.440000057220459,161.43603515625,-85.35208129882812,-168.17300415039062,9.801351547241213,-0.2440766245126724,1.6558923721313477,-2.6600000858306885,-1.9600000381469729,0.9100000262260436,122.75395965576172,-208.9462432861328,113.95985412597656
8020,1720540480.590927,9.31319808959961,-3.211282730102539,1.4716384410858154,-9.59000015258789,1.8200000524520876,1.5399999618530271,164.68589782714844,-226.8029327392578,168.27015686035156,9.160052299499512,-5.259612083435059,-1.3328498601913452,7.559999942779541,-8.609999656677246,-1.8200000524520876,56.25000381469727,23.25,-19.650001525878903,9.317984580993652,3.0509579181671143,-0.5072965025901794,-2.450000047683716,-0.6299999952316284,1.0499999523162842,59.085086822509766,-133.72149658203125,111.5998077392578,11.105486869812012,-1.2897775173187256,1.3376356363296509,53.54999923706055,25.82999992370605,-7.630000114440918,156.54299926757812,-80.05020141601562,-171.12557983398438,9.858781814575195,-0.2488624453544616,1.6080342531204224,-2.450000047683716,-2.0299999713897705,0.8400000333786011,124.76227569580078,-208.751708984375,114.54163360595705
