relative_id,timestamp,0C:8C:DC:1B:73:60_IMU9_Acc_X,0C:8C:DC:1B:73:60_IMU9_Acc_Y,0C:8C:DC:1B:73:60_IMU9_Acc_Z,0C:8C:DC:1B:73:60_IMU9_Gyro_X,0C:8C:DC:1B:73:60_IMU9_Gyro_Y,0C:8C:DC:1B:73:60_IMU9_Gyro_Z,0C:8C:DC:1B:73:60_IMU9_Magn_X,0C:8C:DC:1B:73:60_IMU9_Magn_Y,0C:8C:DC:1B:73:60_IMU9_Magn_Z,0C:8C:DC:22:32:DC_IMU9_Acc_X,0C:8C:DC:22:32:DC_IMU9_Acc_Y,0C:8C:DC:22:32:DC_IMU9_Acc_Z,0C:8C:DC:22:32:DC_IMU9_Gyro_X,0C:8C:DC:22:32:DC_IMU9_Gyro_Y,0C:8C:DC:22:32:DC_IMU9_Gyro_Z,0C:8C:DC:22:32:DC_IMU9_Magn_X,0C:8C:DC:22:32:DC_IMU9_Magn_Y,0C:8C:DC:22:32:DC_IMU9_Magn_Z,0C:8C:DC:34:E8:FE_IMU9_Acc_X,0C:8C:DC:34:E8:FE_IMU9_Acc_Y,0C:8C:DC:34:E8:FE_IMU9_Acc_Z,0C:8C:DC:34:E8:FE_IMU9_Gyro_X,0C:8C:DC:34:E8:FE_IMU9_Gyro_Y,0C:8C:DC:34:E8:FE_IMU9_Gyro_Z,0C:8C:DC:34:E8:FE_IMU9_Magn_X,0C:8C:DC:34:E8:FE_IMU9_Magn_Y,0C:8C:DC:34:E8:FE_IMU9_Magn_Z,0C:8C:DC:34:E9:35_IMU9_Acc_X,0C:8C:DC:34:E9:35_IMU9_Acc_Y,0C:8C:DC:34:E9:35_IMU9_Acc_Z,0C:8C:DC:34:E9:35_IMU9_Gyro_X,0C:8C:DC:34:E9:35_IMU9_Gyro_Y,0C:8C:DC:34:E9:35_IMU9_Gyro_Z,0C:8C:DC:34:E9:35_IMU9_Magn_X,0C:8C:DC:34:E9:35_IMU9_Magn_Y,0C:8C:DC:34:E9:35_IMU9_Magn_Z,0C:8C:DC:36:0C:A2_IMU9_Acc_X,0C:8C:DC:36:0C:A2_IMU9_Acc_Y,0C:8C:DC:36:0C:A2_IMU9_Acc_Z,0C:8C:DC:36:0C:A2_IMU9_Gyro_X,0C:8C:DC:36:0C:A2_IMU9_Gyro_Y,0C:8C:DC:36:0C:A2_IMU9_Gyro_Z,0C:8C:DC:36:0C:A2_IMU9_Magn_X,0C:8C:DC:36:0C:A2_IMU9_Magn_Y,0C:8C:DC:36:0C:A2_IMU9_Magn_Z
4877,1720521232.446632,10.406757354736328,0.105287954211235,1.6152129173278809,69.6500015258789,19.8799991607666,-23.239999771118164,163.2233123779297,-235.7215576171875,176.51199340820312,,,,,,,,,,9.277304649353027,2.7231295108795166,-0.49054616689682,137.89999389648438,8.470000267028809,69.86000061035156,22.64400291442871,-105.93262481689452,140.6015625,11.818572998046877,0.2584340870380401,3.40271520614624,6.510000228881836,10.359999656677246,-0.2800000011920929,159.77053833007812,-93.6316146850586,-174.81640625,11.107879638671877,3.9387266635894775,0.5958341360092163,68.73999786376953,-24.920000076293945,46.900001525878906,119.69862365722656,-197.88194274902344,88.88578033447266
4878,1720521232.420838,12.256475448608398,-2.730308055877685,-2.256512403488159,35.279998779296875,31.56999969482422,-27.229999542236328,164.24905395507812,-228.45948791503903,177.93263244628906,10.792015075683594,-4.996392250061035,-0.3613291084766388,45.56999969482422,7.349999904632568,55.369998931884766,54.900001525878906,18.0,-15.300000190734863,10.004748344421388,2.5963053703308105,-0.260826975107193,136.7100067138672,3.990000009536743,65.80000305175781,22.64400291442871,-105.93262481689452,140.6015625,14.297625541687012,-0.4211518168449402,3.2136754989624023,3.7799999713897705,0.1400000005960464,-5.740000247955322,159.1818084716797,-91.15872192382812,-175.7759552001953,10.808765411376951,3.4194657802581787,0.6556568145751953,67.76000213623047,-29.540000915527344,49.90999984741211,119.01314544677734,-194.03048706054688,90.83477783203124
4879,1720521232.4464788,9.093050956726074,-0.7872667908668518,-1.0074143409729004,42.630001068115234,26.530000686645508,-21.06999969482422,162.86802673339844,-230.07846069335935,177.9352569580078,11.229917526245115,-5.149538040161133,0.0789659693837165,52.77999877929688,1.399999976158142,50.959999084472656,54.00000381469727,18.30000114440918,-15.600000381469728,10.69629955291748,2.873882532119751,-0.6604426503181458,133.4199981689453,1.6100000143051147,64.47000122070312,22.64400291442871,-105.93262481689452,140.6015625,12.36176300048828,-2.093794584274292,3.5319323539733887,13.020000457763672,6.510000228881836,-13.859999656677246,159.20709228515625,-89.55347442626953,-174.22988891601562,11.847288131713867,2.5532329082489014,0.105287954211235,66.29000091552734,-31.71000099182129,44.02999877929688,120.5884017944336,-199.6096649169922,89.97541046142578
4880,1720521232.421115,8.088028907775879,-1.4596738815307615,-2.1201164722442627,42.4900016784668,12.739999771118164,-16.65999984741211,163.6927490234375,-230.77952575683597,175.56248474121094,11.363920211791992,-5.195003509521484,0.5120823383331299,63.560001373291016,-7.980000019073486,44.310001373291016,52.20000076293945,19.05000114440918,-14.850000381469728,11.70132064819336,3.022243022918701,-0.5934411883354187,126.55999755859376,-2.5199999809265137,66.98999786376953,22.64400291442871,-105.93262481689452,140.6015625,8.798723220825195,-3.113173484802246,4.21869707107544,62.43999862670898,4.409999847412109,-1.1200000047683716,159.2867431640625,-89.81649017333984,-173.015380859375,11.375885009765623,2.500588893890381,0.0023929080925881,60.970001220703125,-32.900001525878906,43.540000915527344,119.73673248291016,-197.5941467285156,91.17951202392578
4881,1720521232.421017,7.224189758300781,0.27997025847435,-3.534325361251831,29.26000022888184,13.859999656677246,-12.600000381469728,163.41317749023438,-228.87989807128903,175.34036254882812,11.150951385498049,-4.867175102233887,0.4379021823406219,71.81999969482422,-14.699999809265137,35.97999954223633,54.150001525878906,17.25,-16.5,11.794644355773926,3.503217458724976,-0.1938255578279495,114.52000427246094,-10.920000076293944,71.95999908447266,22.64400291442871,-105.93262481689452,140.6015625,8.329712867736816,-0.9356270432472228,1.5649619102478027,69.79000091552734,-24.920000076293945,5.740000247955322,158.43125915527344,-86.76140594482422,-173.4493865966797,10.827909469604492,2.459909439086914,0.3302213251590729,54.38999938964844,-37.93999862670898,42.06999969482422,118.39734649658205,-195.24392700195312,91.3247299194336
4882,1720521232.420961,8.647970199584961,1.179703712463379,-3.0748867988586426,36.81999969482422,4.690000057220459,-8.260000228881836,162.8157958984375,-230.3692321777344,175.2205352783203,11.055235862731934,-4.678135395050049,0.4187589287757873,74.2699966430664,-19.8799991607666,28.559999465942383,54.900001525878906,17.25,-15.450000762939451,12.175116539001465,3.6922571659088135,0.1411815732717514,98.06999969482422,-25.479999542236328,77.69999694824219,22.64400291442871,-105.93262481689452,140.6015625,7.238546848297119,1.6080342531204224,1.4836030006408691,80.01000213623047,-40.810001373291016,0.8400000333786011,159.91744995117188,-92.0795440673828,-175.80393981933594,10.29429054260254,2.122509479522705,0.7944455146789551,47.52999877929688,-48.43999862670898,37.59000015258789,120.64064025878906,-199.3188934326172,92.69013214111328
4883,1720521232.446602,,,,,,,,,,10.52879524230957,-3.9459054470062256,0.3302213251590729,68.66999816894531,-22.540000915527344,21.700000762939453,54.150001525878906,18.450000762939453,-15.450000762939451,11.734821319580078,3.737722396850586,0.6341206431388855,80.36000061035156,-41.650001525878906,80.98999786376953,22.64400291442871,-105.93262481689452,140.6015625,5.781265735626221,2.8499536514282227,1.897576093673706,75.87999725341797,-33.599998474121094,-0.2100000083446502,161.16018676757812,-88.53121185302734,-171.81878662109375,9.078693389892578,1.557783126831055,1.3376356363296509,40.7400016784668,-53.68999862670898,34.93000030517578,120.64064025878906,-199.3188934326172,92.69013214111328
4884,1720521232.421238,10.291897773742676,0.7226582169532776,-2.251726627349853,26.38999938964844,-6.440000057220459,-2.450000047683716,163.8289337158203,-230.5498504638672,174.62098693847656,10.866195678710938,-2.0267932415008545,0.1483602970838546,51.17000198364258,-22.81999969482422,12.529999732971191,54.60000228881836,16.650001525878906,-16.950000762939453,10.875767707824709,3.527146577835083,0.6532639265060425,69.2300033569336,-58.72999954223633,79.44999694824219,22.64400291442871,-105.93262481689452,140.6015625,5.738193511962891,3.4386088848114014,2.010042905807495,61.38999938964844,-15.960000038146973,5.039999961853027,156.49229431152344,-87.78069305419922,-175.4394989013672,8.320141792297363,1.1294525861740112,1.6176059246063232,26.31999969482422,-51.09999847412109,23.59000015258789,119.89436340332033,-195.2004547119141,93.9859390258789
4885,1720521232.4211388,11.045663833618164,-0.5503688454627991,-1.9885066747665403,32.83000183105469,-8.539999961853027,-1.8200000524520876,166.09764099121094,-228.49957275390625,178.75425720214844,9.509416580200195,-1.433351993560791,0.4857603311538696,26.38999938964844,-18.40999984741211,3.289999961853028,52.650001525878906,16.350000381469727,-15.300000190734863,12.081792831420898,3.117959260940552,0.5503688454627991,71.05000305175781,-72.23999786376953,76.16000366210938,22.64400291442871,-105.93262481689452,140.6015625,7.518517017364502,3.2998201847076416,2.251726627349853,45.77999877929688,-2.1700000762939453,17.920000076293945,158.9412078857422,-88.41153717041016,-171.36216735839844,8.619255065917969,1.1222739219665527,1.2921704053878784,-5.389999866485596,-44.310001373291016,2.870000123977661,121.22301483154295,-198.87306213378903,93.88674926757812
4886,1720521232.42109,11.351956367492676,-1.3854937553405762,-2.141652822494507,37.380001068115234,1.1200000047683716,-4.409999847412109,163.91798400878906,-230.81088256835935,176.1161651611328,8.068885803222656,-2.043543577194214,1.2730270624160769,2.7300000190734863,-22.049999237060547,-7.490000247955322,51.75000381469727,18.450000762939453,-15.000000953674316,11.983683586120604,3.309391975402832,0.904519259929657,72.80000305175781,-79.94000244140625,67.2699966430664,22.64400291442871,-105.93262481689452,140.6015625,10.126787185668944,2.433587551116944,2.718343496322632,19.530000686645508,-1.9600000381469729,32.27000045776367,158.0702667236328,-86.67984008789062,-171.89047241210938,9.621883392333984,1.1749178171157837,0.8566610813140869,-45.36000061035156,-45.0099983215332,-12.25,119.6660614013672,-198.0897979736328,92.91454315185548
4887,1720521232.4467309,10.698692321777344,-1.1533817052841189,-1.749215841293335,48.43999862670898,9.449999809265137,-3.009999990463257,165.04847717285156,-230.7657928466797,174.0137939453125,7.753022193908691,-1.9023619890213013,1.964577555656433,-13.859999656677246,-28.979999542236328,-19.46000099182129,53.55000305175781,16.350000381469727,-15.600000381469728,11.775500297546388,3.433823108673096,1.1557745933532717,76.6500015258789,-86.94000244140625,60.130001068115234,22.64400291442871,-105.93262481689452,140.6015625,10.808765411376951,1.208418607711792,3.3907508850097656,-4.96999979019165,-11.0600004196167,35.77000045776367,161.2586669921875,-88.79026794433594,-170.04295349121094,10.813551902770996,0.746587336063385,0.2560411691665649,-83.58000183105469,-55.02000045776367,-19.670000076293945,119.8215103149414,-197.5762939453125,93.70545959472656
4888,1720521232.4213378,9.83485221862793,-1.304134964942932,-0.8686256408691406,50.18999862670898,12.109999656677246,0.6299999952316284,162.40858459472656,-229.2570343017578,173.8783721923828,6.188060283660889,-2.3306925296783447,1.672642707824707,-16.59000015258789,-29.68000030517578,-28.13999938964844,53.70000076293945,17.100000381469727,-13.200000762939451,11.801822662353516,3.570218801498413,1.3783150911331177,79.23999786376953,-91.20999908447266,49.84000015258789,22.64400291442871,-105.93262481689452,140.6015625,10.150715827941896,-0.4450809061527252,3.3404996395111084,-1.4700000286102295,-28.13999938964844,31.01000022888184,162.7196502685547,-91.67444610595705,-168.8817901611328,12.1511869430542,0.3158638775348663,0.0119645409286022,-119.13999938964844,-64.05000305175781,-25.40999984741211,122.90035247802734,-196.99073791503903,97.71383666992188
4889,1720521232.421212,8.992548942565918,-0.7848738431930542,-0.4953319728374481,50.470001220703125,11.270000457763672,4.059999942779541,165.0767364501953,-230.7598571777344,174.85577392578125,5.128002166748047,-2.735093832015991,1.043307900428772,-6.230000019073486,-32.83000183105469,-31.850000381469727,51.45000076293945,16.950000762939453,-14.40000057220459,10.428293228149414,3.933940887451172,1.9621846675872805,80.29000091552734,-93.87000274658205,36.540000915527344,22.64400291442871,-105.93262481689452,140.6015625,10.06935691833496,-0.9021263718605042,2.943276882171631,30.030000686645508,-36.959999084472656,29.81999969482422,158.6414794921875,-87.83628845214844,-171.8189239501953,12.924097061157228,-0.1722893863916397,0.5575475692749023,-138.38999938964844,-63.06999969482422,-32.83000183105469,123.02490234375,-199.12399291992188,98.31614685058594
4890,1720521232.421188,8.382356643676758,-0.4642241597175598,-0.2464695274829864,51.45000076293945,6.789999961853027,7.139999866485596,162.8629150390625,-229.8785095214844,172.7838592529297,6.357956886291504,-2.797309637069702,0.588655412197113,12.600000381469728,-38.92000198364258,-35.279998779296875,53.10000228881836,16.950000762939453,-14.40000057220459,9.143301963806152,4.280912399291992,2.0746512413024902,77.0,-94.8499984741211,20.93000030517578,22.64400291442871,-105.93262481689452,140.6015625,9.231839179992676,0.0095716323703527,2.86431097984314,57.400001525878906,-35.90999984741211,26.600000381469727,160.56365966796875,-89.46080017089844,-169.59642028808594,12.646519660949709,-0.7011220455169678,1.115095138549805,-125.79000091552734,-48.15999984741211,-40.880001068115234,122.59961700439452,-201.97601318359372,97.5330581665039
4891,1720521232.4468288,8.085636138916016,-0.3613291084766388,-0.033500712364912,51.52000045776367,6.510000228881836,8.119999885559082,162.64535522460938,-231.4454498291016,171.66644287109375,8.195710182189941,-3.113173484802246,0.6341206431388855,32.34000015258789,-39.060001373291016,-41.15999984741211,52.20000076293945,17.400001525878906,-12.300000190734863,9.329948425292969,4.580026149749756,2.1249024868011475,61.880001068115234,-94.1500015258789,2.5899999141693115,22.64400291442871,-105.93262481689452,140.6015625,,,,,,,,,,10.911661148071287,-1.4668526649475098,1.148595929145813,-94.77999877929688,-30.940000534057617,-42.90999984741211,122.30381774902344,-197.9203186035156,99.93620300292967
4892,1720521232.42146,7.903775215148926,-0.7729093432426453,-0.0622156113386154,54.810001373291016,5.740000247955322,7.0,166.3441619873047,-234.44534301757807,172.9322967529297,9.77263641357422,-3.204103946685791,1.079201579093933,54.7400016784668,-38.0099983215332,-49.27999877929688,52.650001525878906,18.30000114440918,-13.950000762939451,10.526402473449709,5.549153804779053,2.6298060417175293,24.920000076293945,-86.23999786376953,-17.780000686645508,22.64400291442871,-105.93262481689452,140.6015625,8.207674980163574,1.0839873552322388,2.79491662979126,70.06999969482422,-35.209999084472656,19.18000030517578,160.70663452148438,-91.86997985839844,-169.60389709472656,9.315590858459473,-1.2897775173187256,0.9116979837417604,-61.25,-20.649999618530277,-39.54999923706055,121.35103607177734,-198.2865447998047,100.01786041259766
4893,1720521232.4213638,7.757808208465576,-1.0600582361221311,-0.0574297942221164,57.470001220703125,1.6100000143051147,5.599999904632568,163.72738647460938,-233.21148681640625,172.32742309570312,10.65801239013672,-2.6752712726593018,1.3831008672714231,79.44999694824219,-37.72999954223633,-58.869998931884766,52.80000305175781,18.600000381469727,-12.750000953674316,12.115293502807615,5.93680477142334,2.7709875106811523,-24.01000022888184,-74.69000244140625,-34.22999954223633,22.64400291442871,-105.93262481689452,140.6015625,7.619019508361816,1.110309362411499,2.3641932010650635,69.72000122070312,-32.34000015258789,13.09000015258789,160.08314514160156,-91.48509979248048,-168.55018615722656,8.317748069763184,-0.9140908718109132,0.7202653288841248,-32.900001525878906,-10.920000076293944,-37.17000198364258,121.5883331298828,-195.67510986328125,100.19881439208984
4894,1720521232.4470048,7.930097579956055,-1.3328498601913452,-0.2129688262939453,63.06999969482422,3.5,4.409999847412109,164.15476989746094,-232.51852416992188,170.0642547607422,10.978662490844728,-3.1227450370788574,1.5697476863861084,96.18000030517578,-41.650001525878906,-67.69000244140625,52.80000305175781,18.450000762939453,-12.300000190734863,,,,,,,,,,7.415622234344482,0.765730619430542,1.93586266040802,64.68000030517578,-29.75,11.130000114440918,162.13638305664062,-93.16081237792967,-168.5806121826172,8.241175651550293,0.2919347882270813,0.3302213251590729,-16.8700008392334,-0.1400000005960464,-39.47999954223633,122.42586517333984,-197.6936187744141,98.57371520996094
4895,1720521232.4213889,8.188531875610352,-0.9906639456748962,-0.2871489822864532,69.16000366210938,2.0299999713897705,5.53000020980835,163.29278564453125,-231.5455017089844,172.4854736328125,10.002355575561523,-2.895418882369995,1.974149227142334,102.69000244140624,-49.34999847412109,-72.0999984741211,54.150001525878906,18.75,-14.550000190734863,14.177980422973633,5.427115440368652,2.069865465164185,-72.23999786376953,-57.119998931884766,-45.84999847412109,22.64400291442871,-105.93262481689452,140.6015625,7.640555381774902,0.806410014629364,1.9334697723388672,54.810001373291016,-28.0,10.710000038146973,161.16354370117188,-90.33142852783205,-167.5117950439453,8.07127857208252,1.098344802856445,0.0598227009177207,-8.399999618530273,13.230000495910645,-46.54999923706055,123.3803939819336,-195.7270965576172,99.33647918701172
4896,1720521232.421614,8.430214881896973,-0.8470894694328308,-0.2895418703556061,71.19000244140625,-4.619999885559082,6.929999828338623,162.0115966796875,-231.622314453125,170.0972900390625,8.765222549438477,-2.68245005607605,2.1201164722442627,101.01000213623048,-56.97999954223633,-69.86000061035156,53.85000228881836,22.05000114440918,-14.550000190734863,15.20932388305664,4.034442901611328,1.148595929145813,-105.3499984741211,-26.670000076293945,-58.17000198364258,22.64400291442871,-105.93262481689452,140.6015625,8.217246055603027,0.9954497814178468,1.837753415107727,42.70000076293945,-25.40999984741211,8.399999618530273,160.1195068359375,-92.7975845336914,-167.10086059570312,8.34167766571045,1.081594467163086,-0.1268241256475448,-5.25,22.32999992370605,-55.02000045776367,121.3969497680664,-194.5962677001953,99.12966918945312
4897,1720521232.421511,8.856152534484863,-0.4331163763999939,-0.1914326548576355,74.2699966430664,-10.289999961853027,7.699999809265137,165.65957641601562,-229.5533599853516,173.38351440429688,7.836773872375488,-1.9430413246154783,2.290013074874878,92.4000015258789,-65.37999725341797,-59.63999938964844,55.50000381469727,21.150001525878903,-14.850000381469728,14.812101364135742,2.818845748901367,0.9260554313659668,-123.62000274658205,10.5,-76.86000061035156,22.64400291442871,-105.93262481689452,140.6015625,8.636005401611328,0.308685153722763,1.9885066747665403,30.940000534057617,-22.540000915527344,4.269999980926514,162.2742919921875,-91.8116455078125,-164.83773803710938,8.741292953491211,1.560176134109497,-0.5838695764541626,0.699999988079071,24.63999938964844,-60.83000183105469,122.19471740722656,-194.4636688232422,99.4281997680664
4898,1720521232.447152,8.848974227905273,-1.012200117111206,0.0215361732989549,72.87000274658203,-9.9399995803833,8.119999885559082,163.24436950683594,-232.87582397460935,171.4088592529297,7.733879089355469,-1.6008554697036743,2.4072654247283936,79.94000244140625,-70.7699966430664,-45.709999084472656,55.650001525878906,21.450000762939453,-15.000000953674316,13.725720405578612,1.275420069694519,1.6846072673797607,-127.54000091552734,38.290000915527344,-101.98999786376952,22.64400291442871,-105.93262481689452,140.6015625,8.935118675231934,-0.521653950214386,2.1201164722442627,25.96999931335449,-21.280000686645508,1.4700000286102295,161.06802368164062,-92.1524658203125,-166.15174865722656,9.164837837219238,1.0624512434005735,-0.727444052696228,16.8700008392334,23.030000686645508,-62.369998931884766,121.2625503540039,-192.74484252929688,97.07559967041016
4899,1720521232.421486,8.935118675231934,-0.2488624453544616,0.0119645409286022,70.41999816894531,-12.039999961853027,8.75,163.17416381835938,-232.6108245849609,170.47500610351562,8.174174308776855,-1.8927903175354004,2.4144442081451416,67.19999694824219,-70.13999938964844,-33.040000915527344,56.400001525878906,21.900001525878903,-12.90000057220459,12.675233840942385,-0.105287954211235,1.9597917795181277,-111.2300033569336,54.59999847412109,-131.74000549316406,22.64400291442871,-105.93262481689452,140.6015625,9.253376007080078,-1.103130578994751,2.297191858291626,30.940000534057617,-22.96000099182129,0.7699999809265137,158.42933654785156,-93.84329223632812,-167.8356475830078,9.38498592376709,1.8640754222869875,-0.844696581363678,31.149999618530277,23.729999542236328,-63.630001068115234,121.71127319335938,-194.40786743164065,97.33853912353516
4900,1720521232.421763,,,,,,,,,,8.233996391296387,-1.9238981008529663,2.297191858291626,55.720001220703125,-64.68000030517578,-23.100000381469727,54.75000381469727,22.200000762939453,-12.600000381469728,11.686963081359863,-0.27997025847435,1.8497179746627808,-82.25,64.26000213623047,-161.2100067138672,22.64400291442871,-105.93262481689452,140.6015625,9.554882049560549,-1.2275618314743042,2.4192299842834477,41.15999984741211,-24.21999931335449,0.2100000083446502,160.80935668945312,-92.88871002197266,-165.0188446044922,9.126551628112791,-0.3517574965953827,0.4402951002120971,51.02999877929688,28.21000099182129,-69.58000183105469,121.90058135986328,-192.8468780517578,97.61398315429688
4901,1720521232.4216378,9.815709114074709,-0.6030128598213196,0.2919347882270813,70.48999786376953,-14.770000457763672,8.399999618530273,163.8679656982422,-228.7407073974609,171.57696533203125,8.628826141357422,-2.055508136749268,2.199082612991333,47.31999969482422,-58.93999862670898,-17.010000228881836,55.80000305175781,21.600000381469727,-10.800000190734863,11.500316619873049,0.4044014811515808,1.277812957763672,-56.90999984741211,71.75,-182.6999969482422,22.64400291442871,-105.93262481689452,140.6015625,9.253376007080078,-1.05048668384552,2.4072654247283936,52.08000183105469,-22.32999992370605,-0.699999988079071,159.13462829589844,-92.61102294921876,-165.65933227539062,9.023656845092772,3.3261423110961914,-0.8327320218086243,55.15999984741211,26.739999771118164,-63.97999954223633,121.4775848388672,-189.2987518310547,100.06819915771484
4902,1720521232.421816,10.717835426330566,-0.4594383537769317,0.181861013174057,69.51000213623047,-8.260000228881836,7.070000171661377,162.44268798828125,-236.4888916015625,168.2504119873047,,,,,,,,,,11.339991569519045,1.438137769699097,1.2802058458328247,-53.47999954223633,79.7300033569336,-190.82000732421875,22.64400291442871,-105.93262481689452,140.6015625,9.006906509399414,-0.7226582169532776,2.325906753540039,63.90999984741211,-20.09000015258789,-1.190000057220459,160.50872802734375,-93.35400390625,-163.9778289794922,8.535503387451172,3.725757837295532,-0.5001177787780762,48.720001220703125,24.21999931335449,-56.209999084472656,120.4164810180664,-189.68777465820312,96.92225646972656
4903,1720521232.421589,10.8685884475708,-0.2273262739181518,0.6532639265060425,60.47999954223633,-7.769999980926514,6.159999847412109,164.10589599609375,-234.6095123291016,171.65650939941406,9.162445068359377,-2.1895108222961426,2.2014753818511963,41.650001525878906,-51.380001068115234,-13.369999885559082,53.70000076293945,21.900001525878903,-10.65000057220459,12.266046524047852,1.1916682720184326,0.9786993861198424,-55.369998931884766,81.62000274658203,-196.4900054931641,22.64400291442871,-105.93262481689452,140.6015625,9.413700103759766,-0.2871489822864532,2.17036771774292,74.05999755859375,-19.8799991607666,-1.1200000047683716,161.4696044921875,-94.30620574951172,-163.45211791992188,8.444572448730469,3.3883578777313232,-0.0693943351507186,36.2599983215332,21.21000099182129,-51.2400016784668,120.92864227294922,-188.97694396972656,97.1850128173828
4904,1720521232.421862,11.792250633239746,-0.2560411691665649,0.1435744911432266,52.92000198364258,-10.5,7.630000114440918,162.6059112548828,-233.05368041992188,169.6993865966797,9.528559684753418,-2.51733922958374,1.9813278913497925,37.869998931884766,-41.790000915527344,-11.550000190734863,54.150001525878906,22.200000762939453,-9.300000190734863,12.112900733947754,0.9882710576057434,1.3998512029647827,-64.19000244140625,86.5199966430664,-195.8600006103516,22.64400291442871,-105.93262481689452,140.6015625,10.08610725402832,-0.105287954211235,1.7731448411941528,77.41999816894531,-13.300000190734863,2.0999999046325684,158.3124237060547,-93.78913116455078,-165.16172790527344,8.906403541564941,3.4960386753082275,0.0430723465979099,19.739999771118164,17.920000076293945,-49.90999984741211,118.30673217773438,-188.02395629882807,95.26872253417967
4905,1720521232.421907,11.813787460327148,0.2249333560466766,0.4474738240242004,47.040000915527344,-10.149999618530272,8.890000343322754,163.5809326171875,-234.00289916992188,170.6460723876953,9.363449096679688,-2.6537351608276367,1.971756219863892,37.65999984741211,-34.29999923706055,-10.710000038146973,55.50000381469727,22.350000381469727,-11.25,12.148794174194336,0.184253916144371,0.6987291574478149,-73.08000183105469,92.81999969482422,-188.72000122070312,22.64400291442871,-105.93262481689452,140.6015625,10.801587104797363,0.0981092303991317,1.454888105392456,79.02999877929688,-5.949999809265137,9.380000114440918,159.44419860839844,-92.9044189453125,-163.7508087158203,9.987998008728027,3.996156454086304,-0.0406794361770153,6.860000133514404,16.940000534057617,-49.34999847412109,120.52526092529295,-188.904296875,97.48096466064452
4906,1720521232.4217288,11.864038467407228,-0.033500712364912,1.100737690925598,41.650001525878906,-11.760000228881836,10.5,161.01806640625,-234.91717529296875,168.53857421875,9.420879364013672,-3.022243022918701,2.1392598152160645,40.95000076293945,-29.46999931335449,-9.520000457763672,54.00000381469727,22.05000114440918,-7.800000190734863,11.217952728271484,-0.3445787727832794,0.6915504336357117,-69.2300033569336,100.94000244140624,-176.39999389648438,22.64400291442871,-105.93262481689452,140.6015625,11.550567626953123,0.4833674430847168,1.2227760553359983,75.04000091552734,-1.4700000286102295,17.989999771118164,161.3972930908203,-91.88214874267578,-161.33970642089844,11.019341468811035,3.709007501602173,-0.0717872455716133,-1.4700000286102295,19.31999969482422,-44.65999984741211,119.33750915527344,-185.0010223388672,96.77898406982422
4907,1720521232.4216828,11.981290817260742,-0.9284483194351196,1.1868823766708374,38.220001220703125,-6.929999828338623,12.739999771118164,162.9895782470703,-234.1708221435547,170.33990478515625,9.042799949645996,-3.110780477523804,2.3354783058166504,46.47999954223633,-25.76000022888184,-7.420000076293945,54.60000228881836,23.25,-8.25,10.12200164794922,0.0023929080925881,1.404637098312378,-53.83000183105469,101.22000122070312,-159.38999938964844,22.64400291442871,-105.93262481689452,140.6015625,11.811394691467283,0.8590540289878845,1.2419192790985107,63.34999847412109,0.9800000190734864,25.270000457763672,161.29486083984375,-95.58434295654295,-162.13548278808594,11.56492519378662,3.5247535705566406,0.0406794361770153,-0.4900000095367431,20.790000915527344,-32.54999923706055,116.95321655273438,-185.67672729492188,94.99295043945312
4908,1720521232.421953,15.601760864257812,-2.2038683891296387,0.1268241256475448,27.790000915527344,-15.260000228881836,9.449999809265137,161.5829315185547,-233.1549072265625,168.84718322753906,8.822651863098145,-3.0892443656921387,2.3976938724517822,53.130001068115234,-26.11000061035156,-4.269999980926514,52.650001525878906,21.600000381469727,-8.100000381469727,9.605133056640623,0.3493645787239074,1.6247845888137815,-34.720001220703125,92.0500030517578,-139.3000030517578,22.64400291442871,-105.93262481689452,140.6015625,11.627140045166016,0.9451987147331238,1.4118157625198364,47.67000198364258,1.680000066757202,30.380001068115234,160.84909057617188,-95.52062225341795,-163.1024932861328,11.435708045959473,3.4051082134246826,0.2775773406028747,6.159999847412109,18.549999237060547,-13.720000267028809,116.91554260253906,-185.6846618652344,93.87030792236328
4909,1720521232.4219768,11.864038467407228,-3.007885456085205,1.103130578994751,57.26000213623047,53.060001373291016,12.460000038146973,164.5460968017578,-235.2339782714844,170.14100646972656,9.2725191116333,-3.1490671634674072,2.476659774780273,61.67000198364258,-29.540000915527344,-1.3300000429153442,53.70000076293945,21.75,-7.350000381469727,8.700613975524902,0.3613291084766388,1.5769264698028564,-20.020000457763672,78.47000122070312,-119.9800033569336,22.64400291442871,-105.93262481689452,140.6015625,11.17966651916504,0.7968384027481079,1.6678569316864014,28.770000457763672,0.2100000083446502,32.619998931884766,159.97727966308594,-94.82947540283205,-162.13302612304688,10.914053916931152,3.400322437286377,0.5575475692749023,25.479999542236328,14.0,5.110000133514404,119.30882263183594,-185.28684997558597,94.76590728759766
